customer_id,customer_state,highest_education,employment_status,gender,income,residence_type,marital_status,sales_channel,coverage,policy,vehicle_class,vehicle_size,monthly_premium,months_since_last_claim,total_claim_amount,customer_lifetime_value
AV96010,Oregon,Associate,Employed,Male,40097.0,Rural,Single,Call Center,Extended,Personal,Two-Door Car,Midsize,92.0,23.0,1227.22,3289.12
AW27717,California,High School,Disabled,Female,12503.0,Rural,Single,Branch,Extended,Personal,Four-Door Car,Midsize,92.0,4.0,1120.7,20531.65
AW36627,California,High School,Employed,Female,58577.0,Urban,Married,Agent,Basic,Personal,SUV,Midsize,110.0,6.0,1303.87,4428.03
AW77988,Oregon,High School,Disabled,Male,17588.0,Suburban,Single,Web,Basic,Personal,Luxury Car,Midsize,192.0,24.0,2382.4,35850.6
AW84946,Arizona,Bachelor,Employed,Male,36349.0,Urban,Married,Agent,Basic,Personal,SUV,Midsize,117.0,13.0,1326.79,4479.6
AW86033,California,Associate,Disabled,Male,18287.0,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,61.0,6.0,1292.8,2119.89
AX28231,Washington,High School,Employed,Male,49345.0,Urban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,69.0,10.0,1251.08,5431.37
AX39008,Oregon,Bachelor,Employed,Male,80409.0,Urban,Divorced,Call Center,Basic,Personal,Two-Door Car,Midsize,74.0,28.0,1262.98,26113.36
AX56708,California,High School,Retired,Male,20862.0,Suburban,Divorced,Agent,Basic,Personal,Four-Door Car,Small,68.0,1.0,1326.4,4794.48
AX70794,California,High School,Employed,Male,47122.0,Suburban,Single,Branch,Basic,Personal,Two-Door Car,Midsize,62.0,6.0,1297.6,2449.32
AX71238,California,High School,Employed,Male,38096.0,Suburban,Divorced,Agent,Extended,Personal,Two-Door Car,Midsize,99.0,3.0,1475.2,3963.4
AX71707,Arizona,Associate,Employed,Female,67881.0,Suburban,Married,Branch,Extended,Personal,Two-Door Car,Midsize,79.0,6.0,1391.04,6383.48
AX86150,Washington,High School,Employed,Male,62777.0,Rural,Single,Agent,Basic,Personal,Two-Door Car,Midsize,67.0,34.0,1101.29,2656.71
AX86552,California,Associate,Medical Leave,Male,24053.0,Suburban,Divorced,Web,Extended,Personal,Four-Door Car,Midsize,87.0,33.0,1624.53,6198.79
AY18433,Washington,High School,Employed,Female,45473.0,Rural,Married,Branch,Extended,Special,Two-Door Car,Midsize,76.0,10.0,1188.94,27382.82
AY19539,California,Associate,Retired,Male,13528.0,Suburban,Single,Agent,Extended,Personal,Four-Door Car,Midsize,86.0,21.0,1412.8,6005.85
AY26056,Arizona,Associate,Employed,Female,63892.0,Rural,Married,Agent,Basic,Personal,Four-Door Car,Midsize,66.0,2.0,1090.71,7948.57
AY30324,Oregon,Bachelor,Employed,Female,99074.0,Urban,Married,Call Center,Extended,Special,Two-Door Car,Midsize,77.0,4.0,1208.3899999999999,6189.44
AY40674,Washington,Bachelor,Employed,Female,26583.0,Suburban,Married,Agent,Extended,Personal,SUV,Midsize,128.0,6.0,1614.4,4821.42
AY43037,Oregon,High School,Employed,Male,36670.0,Suburban,Single,Branch,Basic,Corporate,Luxury Car,Midsize,189.0,30.0,1907.2,14709.0
AY52869,California,Associate,Retired,Male,10621.0,Suburban,Single,Agent,Basic,Personal,Four-Door Car,Midsize,67.0,28.0,1321.6,4386.28
AY55759,California,High School,Employed,Female,92766.0,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Large,71.0,17.0,1379.03,20096.89
AY59197,Nevada,Associate,Employed,Male,27769.0,Rural,Married,Agent,Extended,Special,SUV,Small,121.0,24.0,1123.15,9521.22
AY73718,California,Bachelor,Employed,Female,96535.0,Urban,Single,Agent,Basic,Personal,Four-Door Car,Midsize,66.0,11.0,1271.07,5243.45
AY88788,Oregon,Associate,Employed,Female,69841.0,Urban,Married,Branch,Basic,Personal,Luxury SUV,Midsize,192.0,0.0,1878.81,15417.68
AY98473,Arizona,Associate,Employed,Female,32989.0,Suburban,Married,Web,Basic,Personal,SUV,Small,102.0,25.0,1489.6,24186.88
AY99324,Oregon,Associate,Disabled,Male,21853.0,Suburban,Married,Agent,Extended,Personal,Four-Door Car,Midsize,86.0,10.0,1412.8,6555.36
AZ15952,Oregon,Bachelor,Employed,Male,52373.0,Rural,Divorced,Web,Premium,Personal,Four-Door Car,Midsize,111.0,2.0,1186.16,8749.5
AZ31562,Arizona,Associate,Medical Leave,Male,22520.0,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,73.0,17.0,1350.4,5498.94
AZ34845,California,Bachelor,Employed,Female,77846.0,Urban,Married,Agent,Basic,Personal,Sports Car,Midsize,119.0,8.0,1342.47,4798.24
AZ38648,Washington,Master,Retired,Female,21514.0,Urban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,62.0,0.0,1257.25,11981.98
AZ50087,California,Bachelor,Employed,Male,32787.0,Suburban,Married,Branch,Extended,Personal,Two-Door Car,Large,86.0,3.0,1568.58,6807.27
AZ62651,Oregon,High School,Employed,Male,56855.0,Suburban,Single,Web,Premium,Corporate,Luxury SUV,Midsize,255.0,12.0,2836.0,9951.71
AZ64856,California,High School,Employed,Female,34452.0,Suburban,Married,Agent,Extended,Personal,SUV,Large,126.0,2.0,1604.8,5048.05
AZ68184,Washington,High School,Employed,Male,76514.0,Suburban,Married,Agent,Basic,Personal,SUV,Midsize,112.0,19.0,1573.94,9028.31
AZ74055,Oregon,High School,Employed,Male,52405.0,Suburban,Married,Call Center,Premium,Personal,Four-Door Car,Midsize,103.0,2.0,1494.4,4115.58
AZ75509,Arizona,Bachelor,Employed,Female,31678.0,Rural,Married,Branch,Basic,Personal,Two-Door Car,Midsize,63.0,7.0,1076.63,2479.92
AZ77669,Oregon,High School,Employed,Male,91423.0,Urban,Married,Web,Basic,Personal,SUV,Midsize,109.0,3.0,1435.8,8696.91
AZ87715,California,High School,Employed,Female,81713.0,Urban,Divorced,Branch,Basic,Personal,Four-Door Car,Midsize,74.0,0.0,1332.22,26864.2
AZ90068,California,Associate,Employed,Male,89219.0,Suburban,Single,Branch,Basic,Personal,Four-Door Car,Midsize,73.0,12.0,1350.4,8193.16
AZ95587,Arizona,Bachelor,Employed,Female,61222.0,Urban,Single,Branch,Extended,Special,Four-Door Car,Small,89.0,20.0,1392.6,10388.55
BA17836,California,High School,Employed,Male,57340.0,Rural,Single,Agent,Basic,Corporate,Four-Door Car,Midsize,67.0,7.0,1159.3899999999999,7868.17
BA19651,California,High School,Employed,Male,43875.0,Urban,Divorced,Agent,Extended,Corporate,Four-Door Car,Midsize,78.0,18.0,1289.47,6134.39
BA38428,Arizona,High School,Employed,Male,73168.0,Suburban,Married,Agent,Basic,Corporate,Four-Door Car,Midsize,70.0,21.0,1425.8,5639.94
BA49679,Arizona,Bachelor,Employed,Female,52348.0,Suburban,Divorced,Branch,Basic,Personal,Two-Door Car,Midsize,65.0,33.0,1312.0,7590.91
BA51898,Arizona,Bachelor,Employed,Male,39426.0,Urban,Married,Branch,Basic,Special,SUV,Midsize,114.0,33.0,1412.88,4521.19
BA52133,California,Master,Employed,Male,22908.0,Suburban,Married,Call Center,Basic,Personal,Four-Door Car,Small,68.0,30.0,1387.77,5344.99
BA56812,Oregon,Master,Employed,Male,21020.0,Rural,Divorced,Branch,Extended,Corporate,Four-Door Car,Midsize,80.0,1.0,1178.37,6185.34
BA75404,Oregon,Doctoral,Employed,Female,77221.0,Urban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,71.0,2.0,1259.59,5789.85
BA87216,California,Associate,Employed,Male,50555.0,Suburban,Divorced,Web,Extended,Personal,Four-Door Car,Large,88.0,9.0,1422.4,20878.41
BA97018,Arizona,High School,Medical Leave,Male,21616.0,Suburban,Single,Web,Extended,Personal,Two-Door Car,Midsize,93.0,4.0,1944.85,6608.17
BB11622,Nevada,Master,Employed,Male,47761.0,Rural,Married,Agent,Extended,Personal,SUV,Small,131.0,2.0,1232.71,10552.17
BB19609,California,Associate,Employed,Male,29977.0,Rural,Married,Agent,Extended,Personal,SUV,Small,133.0,16.0,1255.66,15769.11
BB21794,Oregon,Bachelor,Employed,Female,29853.0,Rural,Single,Agent,Basic,Personal,Four-Door Car,Midsize,69.0,8.0,1076.59,5394.91
BB41401,Arizona,High School,Employed,Male,26876.0,Suburban,Single,Agent,Extended,Personal,Four-Door Car,Midsize,76.0,17.0,1364.8,6005.21
BB65725,California,Associate,Employed,Male,57293.0,Urban,Married,Agent,Basic,Corporate,Sports Car,Midsize,102.0,19.0,1348.0,8061.2
BC31913,Arizona,Bachelor,Employed,Female,73903.0,Suburban,Married,Web,Basic,Corporate,Four-Door Car,Small,73.0,30.0,1439.3600000000001,11718.42
BC34309,California,Master,Employed,Female,64341.0,Rural,Single,Agent,Basic,Personal,Four-Door Car,Small,61.0,4.0,1079.93,2435.15
BC35753,Arizona,Associate,Employed,Female,45525.0,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Small,66.0,1.0,1316.8,2671.3
BC43958,California,High School,Employed,Male,44788.0,Suburban,Married,Agent,Basic,Corporate,Four-Door Car,Small,61.0,6.0,1386.03,7285.03
BC47264,California,Associate,Employed,Female,62192.0,Rural,Single,Agent,Extended,Special,Two-Door Car,Midsize,98.0,30.0,1243.29,7684.89
BC48076,Washington,Master,Employed,Female,48689.0,Suburban,Married,Call Center,Basic,Personal,Luxury Car,Midsize,191.0,15.0,1985.19,7783.78
BC51708,California,High School,Employed,Male,51659.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,64.0,19.0,1307.2,5074.84
BC52397,Arizona,Associate,Employed,Male,67952.0,Rural,Married,Branch,Basic,Personal,Two-Door Car,Midsize,71.0,16.0,1167.41,2843.56
BC53363,Oregon,High School,Employed,Female,23031.0,Suburban,Married,Web,Premium,Special,SUV,Midsize,148.0,26.0,1710.4,35227.3
BC53546,Oregon,Bachelor,Employed,Male,35396.0,Suburban,Divorced,Call Center,Basic,Personal,Two-Door Car,Midsize,70.0,32.0,1336.0,5500.58
BC62782,Arizona,Associate,Employed,Female,48534.0,Suburban,Married,Call Center,Basic,Personal,SUV,Small,115.0,29.0,1552.0,13575.68
BC66536,Arizona,High School,Employed,Female,84869.0,Suburban,Married,Web,Extended,Corporate,Four-Door Car,Midsize,85.0,5.0,1408.0,6883.69
BC66921,Nevada,High School,Employed,Female,41228.0,Suburban,Single,Branch,Basic,Personal,Four-Door Car,Small,71.0,19.0,1340.8,2816.57
BC75105,California,Associate,Employed,Male,45587.0,Urban,Divorced,Agent,Extended,Personal,Four-Door Car,Midsize,81.0,8.0,1380.6,2860.44
BC86800,California,Bachelor,Employed,Female,84598.0,Suburban,Married,Call Center,Extended,Personal,Two-Door Car,Small,89.0,8.0,1639.27,3579.77
BC87161,Oregon,Bachelor,Employed,Male,92296.0,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,69.0,4.0,1331.2,2759.98
BC87551,California,High School,Employed,Female,36301.0,Suburban,Single,Branch,Basic,Corporate,SUV,Midsize,118.0,11.0,1647.95,32306.29
BC90645,California,Master,Employed,Female,55479.0,Rural,Single,Branch,Basic,Personal,Four-Door Car,Midsize,68.0,5.0,1117.96,2675.03
BC97773,Nevada,Master,Employed,Female,91368.0,Suburban,Divorced,Agent,Basic,Personal,Four-Door Car,Large,71.0,13.0,1395.33,2864.54
BD12981,California,Associate,Employed,Female,39337.0,Urban,Single,Agent,Basic,Personal,Four-Door Car,Midsize,74.0,29.0,1277.23,5732.69
BD16530,Arizona,Bachelor,Employed,Female,70258.0,Urban,Divorced,Agent,Basic,Personal,Four-Door Car,Midsize,69.0,20.0,1225.15,8293.48
BD35524,California,Bachelor,Disabled,Male,15776.0,Suburban,Married,Call Center,Basic,Personal,Two-Door Car,Midsize,69.0,20.0,1337.6,2640.49
BD35676,Arizona,Master,Employed,Male,35296.0,Urban,Single,Branch,Extended,Personal,SUV,Midsize,126.0,19.0,1452.62,29194.37
BD36887,Nevada,Associate,Employed,Female,37478.0,Suburban,Married,Agent,Basic,Personal,Sports Car,Midsize,105.0,4.0,1653.69,4171.19
BD53342,Washington,Associate,Employed,Female,21604.0,Suburban,Divorced,Branch,Extended,Personal,Four-Door Car,Midsize,79.0,14.0,1379.2,3096.51
BD58297,California,Bachelor,Employed,Female,76356.0,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Midsize,71.0,4.0,1340.8,2862.56
BD69478,California,Associate,Employed,Male,51883.0,Suburban,Married,Call Center,Basic,Personal,Two-Door Car,Small,66.0,8.0,1623.75,5194.65
BD70337,California,High School,Medical Leave,Male,26307.0,Urban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,73.0,26.0,1313.19,24706.92
BD77090,Washington,Bachelor,Employed,Female,79090.0,Urban,Married,Branch,Basic,Personal,SUV,Midsize,107.0,2.0,1289.04,8609.16
BD84823,Oregon,High School,Employed,Male,57449.0,Suburban,Single,Agent,Premium,Personal,Four-Door Car,Midsize,103.0,6.0,1494.4,12157.33
BD89564,Nevada,Associate,Employed,Male,66839.0,Suburban,Single,Branch,Premium,Personal,Sports Car,Midsize,154.0,33.0,1739.2,5989.77
BE17305,Nevada,Master,Employed,Male,52653.0,Urban,Single,Branch,Extended,Personal,Two-Door Car,Midsize,81.0,19.0,1230.3,3193.46
BE25221,Arizona,High School,Medical Leave,Male,20072.0,Suburban,Married,Agent,Extended,Corporate,Four-Door Car,Midsize,82.0,35.0,1473.27,6182.62
BE33446,Arizona,Bachelor,Employed,Female,48567.0,Suburban,Single,Agent,Extended,Personal,SUV,Midsize,130.0,12.0,1624.0,5015.01
BE54454,Washington,High School,Employed,Male,70828.0,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Small,62.0,8.0,1297.6,5028.58
BE55425,Oregon,Associate,Employed,Male,28095.0,Suburban,Married,Web,Extended,Personal,Four-Door Car,Midsize,82.0,18.0,1393.6,6403.58
BE61743,Washington,Bachelor,Employed,Male,86657.0,Urban,Married,Web,Basic,Personal,Sports Car,Small,103.0,22.0,1316.23,4109.79
BE62503,Washington,Associate,Retired,Female,24589.0,Suburban,Married,Branch,Extended,Personal,Two-Door Car,Midsize,82.0,33.0,1511.5,9206.6
BE65350,Oregon,High School,Employed,Female,43573.0,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Large,66.0,30.0,1409.68,5261.04
BE69929,Arizona,Associate,Employed,Female,27872.0,Urban,Married,Branch,Basic,Personal,Two-Door Car,Midsize,61.0,19.0,1186.8600000000001,4820.7
BE75190,California,Associate,Employed,Male,28754.0,Suburban,Single,Web,Extended,Corporate,Four-Door Car,Midsize,89.0,9.0,1427.2,10155.3
BE92692,Oregon,Bachelor,Employed,Male,69236.0,Rural,Married,Branch,Basic,Personal,Four-Door Car,Midsize,63.0,31.0,1110.87,2487.78
BF45697,California,Associate,Employed,Male,83086.0,Urban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,71.0,1.0,1320.49,5670.13
BF54215,California,Master,Employed,Female,87810.0,Rural,Married,Agent,Extended,Personal,Four-Door Car,Midsize,94.0,15.0,1225.6399999999999,11373.99
BF55854,Nevada,Associate,Employed,Female,29505.0,Suburban,Married,Call Center,Premium,Personal,Luxury Car,Small,284.0,2.0,2979.44,11250.1
BF56053,Washington,Bachelor,Medical Leave,Female,18643.0,Suburban,Married,Agent,Premium,Corporate,Four-Door Car,Midsize,119.0,34.0,1571.2,9320.24
BG15419,Nevada,Bachelor,Employed,Female,86355.0,Rural,Married,Agent,Basic,Personal,Sports Car,Large,118.0,27.0,1285.42,14195.36
BG30513,California,Associate,Retired,Female,13663.0,Suburban,Single,Branch,Extended,Personal,Four-Door Car,Small,97.0,1.0,1465.6,25464.82
BG42047,Nevada,Associate,Medical Leave,Male,17658.0,Suburban,Married,Web,Basic,Personal,Four-Door Car,Large,65.0,10.0,1312.0,2511.94
BG44829,Oregon,High School,Employed,Female,74835.0,Rural,Married,Branch,Extended,Corporate,SUV,Midsize,133.0,14.0,1107.65,10760.18
BG48083,Nevada,Bachelor,Employed,Female,23751.0,Suburban,Single,Web,Extended,Personal,Two-Door Car,Midsize,82.0,4.0,1586.92,6386.28
BG51419,Washington,Associate,Employed,Male,58842.0,Suburban,Married,Branch,Premium,Corporate,Four-Door Car,Midsize,110.0,6.0,1528.0,4362.93
BG55927,California,Associate,Disabled,Female,17705.0,Suburban,Married,Agent,Premium,Personal,Two-Door Car,Midsize,108.0,7.0,1668.74,12206.89
BG73480,Oregon,High School,Employed,Female,64706.0,Rural,Single,Agent,Extended,Corporate,SUV,Midsize,135.0,0.0,1077.13,5323.87
BG76355,Washington,Bachelor,Employed,Female,68964.0,Rural,Married,Web,Extended,Personal,Four-Door Car,Midsize,78.0,15.0,1115.09,6274.12
BG80246,Arizona,Associate,Disabled,Female,22679.0,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Small,72.0,25.0,1345.6,5570.18
BG84194,Oregon,Associate,Employed,Male,90760.0,Rural,Married,Branch,Basic,Special,SUV,Midsize,103.0,5.0,1133.48,4037.5
BG85305,Nevada,Doctoral,Employed,Male,36633.0,Suburban,Single,Call Center,Extended,Personal,Four-Door Car,Midsize,96.0,20.0,1460.8,3757.8
BG95711,California,Associate,Employed,Female,57264.0,Rural,Divorced,Branch,Extended,Personal,Four-Door Car,Midsize,84.0,0.0,1129.25,16477.48
BG96711,California,Bachelor,Employed,Male,24732.0,Suburban,Divorced,Branch,Basic,Corporate,Four-Door Car,Small,67.0,4.0,1321.6,2576.38
BH11344,Oregon,Doctoral,Employed,Female,37009.0,Rural,Single,Branch,Basic,Corporate,Two-Door Car,Midsize,71.0,1.0,1145.67,2806.7
BH28530,California,High School,Employed,Male,51204.0,Suburban,Married,Web,Premium,Personal,Sports Car,Midsize,181.0,28.0,1929.55,21592.1
BH35016,Nevada,Bachelor,Employed,Female,63933.0,Suburban,Divorced,Call Center,Basic,Personal,Two-Door Car,Midsize,70.0,35.0,1424.88,16706.12
BH35482,Washington,Doctoral,Employed,Male,70412.0,Rural,Married,Web,Basic,Corporate,Two-Door Car,Midsize,61.0,27.0,1136.29,4930.95
BH36570,California,Bachelor,Employed,Male,72208.0,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Small,73.0,3.0,1350.4,5912.78
BH36973,Oregon,Associate,Employed,Female,63401.0,Urban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,68.0,1.0,1202.94,2730.35
BH43379,Oregon,Bachelor,Employed,Female,29698.0,Urban,Divorced,Branch,Extended,Personal,Four-Door Car,Large,83.0,17.0,1215.88,3147.97
BH52611,California,Bachelor,Employed,Female,27362.0,Urban,Married,Branch,Premium,Personal,SUV,Midsize,144.0,23.0,1422.78,11447.51
BH61054,California,Associate,Employed,Female,61040.0,Suburban,Married,Web,Extended,Personal,Two-Door Car,Midsize,78.0,21.0,1391.94,6269.59
BH61137,Arizona,Bachelor,Employed,Female,68144.0,Suburban,Married,Web,Basic,Personal,Four-Door Car,Large,70.0,29.0,1336.0,8173.5
BH68769,Oregon,Bachelor,Employed,Male,42259.0,Suburban,Married,Call Center,Extended,Personal,Two-Door Car,Small,81.0,1.0,1529.5,6347.5
BH86846,Washington,High School,Employed,Male,92079.0,Rural,Married,Agent,Basic,Corporate,Four-Door Car,Midsize,65.0,12.0,1114.8,20708.26
BI27443,Arizona,Associate,Employed,Female,36428.0,Urban,Divorced,Agent,Extended,Personal,SUV,Midsize,124.0,34.0,1559.4099999999999,4896.56
BI34286,Oregon,Master,Employed,Male,47259.0,Suburban,Married,Branch,Extended,Corporate,Four-Door Car,Midsize,81.0,22.0,1388.8,6515.03
BI34376,California,Doctoral,Employed,Female,45703.0,Suburban,Married,Agent,Extended,Personal,Two-Door Car,Small,98.0,17.0,1470.4,7879.93
BI38192,Oregon,High School,Employed,Female,22862.0,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,67.0,9.0,1321.6,7937.06
BI76326,California,Associate,Employed,Female,52135.0,Urban,Single,Call Center,Premium,Personal,SUV,Small,156.0,6.0,1430.51,12275.34
BJ13380,Oregon,Bachelor,Employed,Female,91603.0,Suburban,Single,Agent,Basic,Personal,Four-Door Car,Small,69.0,4.0,1472.67,5335.38
BJ18904,Arizona,Associate,Medical Leave,Male,14616.0,Suburban,Married,Agent,Basic,Personal,SUV,Small,106.0,16.0,1575.26,3964.53
BJ22117,Washington,Master,Employed,Male,53390.0,Urban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,64.0,13.0,1279.0,5133.41
BJ26599,Oregon,Bachelor,Retired,Male,20263.0,Suburban,Single,Agent,Basic,Personal,Four-Door Car,Small,63.0,31.0,1373.45,4200.82
BJ53923,Arizona,High School,Employed,Male,51978.0,Rural,Married,Agent,Basic,Corporate,Four-Door Car,Midsize,66.0,18.0,1144.78,2600.27
BJ65040,Arizona,High School,Employed,Female,93558.0,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,67.0,19.0,1478.23,2733.43
BJ82316,Oregon,Bachelor,Employed,Male,44428.0,Suburban,Single,Call Center,Basic,Corporate,SUV,Midsize,104.0,17.0,1499.2,12036.62
BK43823,Oregon,High School,Employed,Female,25419.0,Suburban,Married,Call Center,Premium,Personal,Four-Door Car,Midsize,101.0,13.0,1584.5700000000002,12052.98
BK47926,California,High School,Employed,Male,98118.0,Suburban,Single,Branch,Extended,Personal,Four-Door Car,Small,83.0,28.0,1398.4,6375.08
BK57087,California,Associate,Employed,Female,38223.0,Suburban,Married,Branch,Basic,Personal,SUV,Midsize,112.0,27.0,1537.6,4347.16
BK59444,California,Master,Employed,Female,72196.0,Rural,Single,Branch,Basic,Personal,Four-Door Car,Midsize,68.0,8.0,1152.18,18929.33
BK61065,California,Master,Employed,Male,56005.0,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Small,68.0,31.0,1326.4,5479.56
BK73302,California,Bachelor,Employed,Male,61638.0,Suburban,Divorced,Web,Extended,Corporate,Four-Door Car,Midsize,82.0,3.0,1544.3400000000001,3167.89
BK76107,Oregon,High School,Employed,Female,81872.0,Rural,Married,Web,Premium,Personal,Four-Door Car,Midsize,115.0,10.0,1256.44,14024.36
BK76340,California,High School,Disabled,Male,16924.0,Suburban,Single,Branch,Extended,Personal,Luxury SUV,Midsize,226.0,23.0,2084.8,8278.72
BK83393,California,Bachelor,Employed,Female,55475.0,Urban,Divorced,Agent,Basic,Personal,SUV,Midsize,116.0,18.0,1412.47,32317.03
BK85520,Oregon,Associate,Employed,Female,25915.0,Suburban,Single,Agent,Basic,Corporate,Two-Door Car,Midsize,64.0,13.0,1317.98,4996.56
BL29046,Oregon,Doctoral,Employed,Female,68931.0,Urban,Married,Branch,Basic,Corporate,Four-Door Car,Midsize,66.0,32.0,1309.58,5332.46
